Fecha,arima_Pronostico,arima_li,arima_ls,sarimax_Pronostico,sarimax_li,sarimax_ls,Variable
2026-01-01,2.3993250133002713,0,68.19609540853072,2.368946371726891,0,70.55399278756394,Aeródromo Torquemada - Viña del Mar
2026-02-01,2.1869876337098217,0,67.98374912648354,6.0648887905310325,0,74.25462714194899,Aeródromo Torquemada - Viña del Mar
2026-03-01,2.4523198129023043,0,69.62291825898657,2.084888979309911,0,71.74685291569568,Aeródromo Torquemada - Viña del Mar
2026-04-01,2.407811785082919,0,69.58554596838134,1.7514549519519886,0,71.41341888833774,Aeródromo Torquemada - Viña del Mar
2026-05-01,2.4581999196270434,0,69.73937092351788,1.5185173939345946,0,71.18048133032038,Aeródromo Torquemada - Viña del Mar
2026-06-01,2.448965817200974,0,69.74340771557394,8.696348549293354,0,78.35831248567914,Aeródromo Torquemada - Viña del Mar
2026-01-01,201.80323264896379,0,872.4263684598886,327.0243494536935,0,967.5238397646873,Aeropuerto Isla de Pascua
2026-02-01,201.80323264896379,0,990.3068745257029,119.2802728831457,0,811.9186994166105,Aeropuerto Isla de Pascua
2026-03-01,201.80323264896379,0,1092.7244391655017,47.454133990102264,0,807.857728468083,Aeropuerto Isla de Pascua
2026-04-01,201.80323264896379,0,1184.5255734904076,0,0,720.6410460453028,Aeropuerto Isla de Pascua
2026-05-01,201.80323264896379,0,1268.4549106380296,0,0,750.9598248221237,Aeropuerto Isla de Pascua
2026-06-01,201.80323264896379,0,1346.2456318656707,0,0,697.6576572117702,Aeropuerto Isla de Pascua
2026-01-01,91017.93638496652,40744.75120036596,141291.1215695671,160178.90954815855,127653.13650195174,192704.68259436535,Sistema Cristo Redentor (Los Libertadores)
2026-02-01,78456.63492910747,8278.771990802721,148634.49786741222,118503.29036342935,76468.57933904692,160538.0013878118,Sistema Cristo Redentor (Los Libertadores)
